666666.100041.1172 -> TCA|4|dihydrolipoamide_acetyltransferase_3|seed	gi|666666.100041.1172|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|2oxoglutarate_dehydrogenase_E2_component_dihydrolipoamide_succinyltransferase|GCA0352672251ASM3526722v1genomicgbk
666666.100005.2125 -> PYR_THR_AA|1|Alanine_dehydrogenase_2|seed	gi|666666.100005.2125|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|Alanine_dehydrogenase|GCA0016854151ASM168541v1genomicgbk
666666.100040.1294 -> Glycolysis|1|Glucose_kinase_2|seed	gi|666666.100040.1294|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|ROK_family_protein|GCA0305377451ASM3053774v1genomicgbk
666666.100006.1820 -> OXALACETATE_AMINOACIDS|12|succinyl_diaminopimelate_desuccinylase_2|seed	gi|666666.100006.1820|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|peptidase_M20|GCA0019422251ASM194222v1genomicgbk
666666.100030.629 -> TCA|8|succinylCoA_synthetase_subunit_beta_2|seed	gi|666666.100030.629|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|ADPforming_succinateCoA_ligase_subunit_beta|GCA0230157651ASM2301576v1genomicgbk
666666.100004.2818 -> ALPHAKETOGLUTARATE_AMINOACIDS|4|Glutamate_5_kinase_3|seed	gi|666666.100004.2818|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|glutamate_5kinase|GCA0014837451ASM148374v1genomicgbk
666666.100006.2047 -> PPP|7|transaldolase_2|seed	gi|666666.100006.2047|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|transaldolase|GCA0019422251ASM194222v1genomicgbk
666666.100041.837 -> Glycolysis|7|phosphoglycerate_kinase_1|seed	gi|666666.100041.837|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|phosphoglycerate_kinase|GCA0352672251ASM3526722v1genomicgbk
666666.100031.2891 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed	gi|666666.100031.2891|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|aminodeoxychorismate_synthase_component_I|GCA0239232051ASM2392320v1genomicgbk
666666.100028.493 -> OXALACETATE_AMINOACIDS|6|Homoserine_kinase_1|seed	gi|666666.100028.493|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|homoserine_kinase|GCA0212723451ASM2127234v1genomicgbk
666666.100010.1923 -> OXALACETATE_AMINOACIDS|9|dihydropicolinate_reductase_1|seed	gi|666666.100010.1923|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|4hydroxytetrahydrodipicolinate_reductase|GCA0033517651ASM335176v1genomicgbk
666666.100008.1803 -> 3PGA_AMINOACIDS|1|Phosphoglycerate_dehydrogenase_3|seed	gi|666666.100008.1803|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|3phosphoglycerate_dehydrogenase|GCA0019424351ASM194243v1genomicgbk
666666.100025.1689 -> Glycolysis|8|phosphoglycerate_mutase_2|seed	gi|666666.100025.1689|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|phosphoglycerate_mutase|GCA0146364951ASM1463649v1genomicgbk
666666.100031.1898 -> Glycolysis|10|Pyruvate_kinase_2|seed	gi|666666.100031.1898|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|pyruvate_kinase|GCA0239232051ASM2392320v1genomicgbk
666666.100020.3151 -> PYR_THR_AA|2|Threonine_ammonialiase_3|seed	gi|666666.100020.3151|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|threonine_ammonialyase|GCA0071975751ASM719757v1genomicgbk
666666.100027.2528 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed	gi|666666.100027.2528|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|chorismatebinding_protein|GCA0194579451ASM1945794v1genomicgbk
666666.100040.702 -> R5P_AMINOACIDS|4|phosphoribosyl_AMP_cyclohydrolase_2|seed	gi|666666.100040.702|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|bifunctional_phosphoribosylAMP_cyclohydrolasephosphoribosylATP_diphosphatase_HisIE|GCA0305377451ASM3053774v1genomicgbk
666666.100028.2559 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_2|seed	gi|666666.100028.2559|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|tryptophan_synthase_subunit_beta|GCA0212723451ASM2127234v1genomicgbk
666666.100025.1545 -> E4P_AMINO_ACIDS|5|Shikimate_kinase_1|seed	gi|666666.100025.1545|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|shikimate_kinase|GCA0146364951ASM1463649v1genomicgbk
666666.100005.2450 -> R5P_AMINOACIDS|8|histidinolphosphate_aminotransferase_3|seed	gi|666666.100005.2450|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|Biosynthetic_Aromatic_amino_acid_aminotransferase_beta|GCA0016854151ASM168541v1genomicgbk
666666.100029.2043 -> OXALACETATE_AMINOACIDS|16|cystathione_gamma_synthetase_1|seed	gi|666666.100029.2043|666666.100029|GCA_021535045.1_ASM2153504v1_genomic.gbk|PLPdependent_aspartate_aminotransferase_family_protein|GCA0215350451ASM2153504v1genomicgbk
666666.100019.1866 -> E4P_AMINO_ACIDS|5|Shikimate_kinase_1|seed	gi|666666.100019.1866|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|shikimate_kinase|GCA0067168851ASM671688v1genomicgbk
666666.100019.1826 -> Glycolysis|10|Pyruvate_kinase_2|seed	gi|666666.100019.1826|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|pyruvate_kinase|GCA0067168851ASM671688v1genomicgbk
666666.100005.628 -> PPP|2|6_phosphogluconolactonase_2|seed	gi|666666.100005.628|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|Glucosamine6phosphate_deaminase|GCA0016854151ASM168541v1genomicgbk
666666.100023.2606 -> OXALACETATE_AMINOACIDS|15|Homoserine_O_succinyltransferase_1|seed	gi|666666.100023.2606|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|homoserine_Oacetyltransferase|GCA0088431651ASM884316v1genomicgbk
666666.100031.1626 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_2|seed	gi|666666.100031.1626|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|imidazole_glycerol_phosphate_synthase_subunit_HisF|GCA0239232051ASM2392320v1genomicgbk
666666.100040.386 -> TCA|10|Succinate_dehydrogenase_flavoprotein_1|seed	gi|666666.100040.386|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|fumarate_reductasesuccinate_dehydrogenase_flavoprotein_subunit|GCA0305377451ASM3053774v1genomicgbk
666666.100006.223 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|seed	gi|666666.100006.223|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|aspartate_aminotransferase|GCA0019422251ASM194222v1genomicgbk
666666.100026.1711 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|seed	gi|666666.100026.1711|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|anthranilate_phosphoribosyltransferase_1|GCA0146449551ASM1464495v1genomicgbk
666666.100031.2823 -> TCA|11|fumarate_reductase_ironsulfur_subunit_3|seed	gi|666666.100031.2823|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|succinate_dehydrogenasefumarate_reductase_ironsulfur_subunit|GCA0239232051ASM2392320v1genomicgbk
666666.100032.3524 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|seed	gi|666666.100032.3524|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|ornithine_carbamoyltransferase|GCA0239232251ASM2392322v1genomicgbk
666666.100028.2746 -> R5P_AMINOACIDS|2|ATP_phosphoribosyltransferase_3|seed	gi|666666.100028.2746|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|ATP_phosphoribosyltransferase|GCA0212723451ASM2127234v1genomicgbk
666666.100020.3114 -> OXALACETATE_AMINOACIDS|5|Homoserine_dehydrogenase_1|seed	gi|666666.100020.3114|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|homoserine_dehydrogenase|GCA0071975751ASM719757v1genomicgbk
666666.100023.1785 -> TCA|12|fumarate_hydratase_3|seed	gi|666666.100023.1785|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|class_II_fumarate_hydratase|GCA0088431651ASM884316v1genomicgbk
666666.100028.1387 -> TCA|13|malate_dehydrogenase_1|seed	gi|666666.100028.1387|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|malate_dehydrogenase|GCA0212723451ASM2127234v1genomicgbk
666666.100019.1806 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2-oxoglutarate_aminotransferase|seed	gi|666666.100019.1806|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|glutamate_synthase_NADH_small_subunit|GCA0067168851ASM671688v1genomicgbk
666666.100042.917 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|seed	gi|666666.100042.917|666666.100042|GCA_035581545.1_ASM3558154v1_genomic.gbk|3dehydroquinate_synthase_family_protein|GCA0355815451ASM3558154v1genomicgbk
666666.100023.2605 -> OXALACETATE_AMINOACIDS|17|cystathione_beta_lyase_1|seed	gi|666666.100023.2605|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|bifunctional_oacetylhomoserineoacetylserine_sulfhydrylase|GCA0088431651ASM884316v1genomicgbk
666666.100026.2419 -> PPP|1|Glucose_6_phosphate_dehydrogenase_2|seed	gi|666666.100026.2419|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|glucose6phosphate_1dehydrogenase|GCA0146449551ASM1464495v1genomicgbk
666666.100019.1912 -> Glycolysis|1|Glucose_kinase_2|seed	gi|666666.100019.1912|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|polyphosphate_glucokinase|GCA0067168851ASM671688v1genomicgbk
666666.100044.2492 -> TCA|2|Aconitate_hydratase_1|seed	gi|666666.100044.2492|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|aconitate_hydratase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100010.400 -> Glycolysis|10|Pyruvate_kinase_2|seed	gi|666666.100010.400|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|pyruvate_kinase|GCA0033517651ASM335176v1genomicgbk
666666.100027.317 -> PPP|5|Ribose_5_phosphate_isomerase_4|seed	gi|666666.100027.317|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|ribose5phosphate_isomerase|GCA0194579451ASM1945794v1genomicgbk
666666.100032.3659 -> OXALACETATE_AMINOACIDS|16|cystathione_gamma_synthetase_2|seed	gi|666666.100032.3659|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|PLPdependent_aspartate_aminotransferase_family_protein|GCA0239232251ASM2392322v1genomicgbk
666666.100031.844 -> E4P_AMINO_ACIDS|6|3_phosphoshikimate_1carboxyvinyltransferase_3|seed	gi|666666.100031.844|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|3phosphoshikimate_1carboxyvinyltransferase|GCA0239232051ASM2392320v1genomicgbk
666666.100026.2405 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2-oxoglutarate_aminotransferase|seed	gi|666666.100026.2405|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|glutamate_synthase|GCA0146449551ASM1464495v1genomicgbk
666666.100020.2185 -> PPP|2|6_phosphogluconolactonase_2|seed	gi|666666.100020.2185|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|6phosphogluconolactonase|GCA0071975751ASM719757v1genomicgbk
666666.100026.784 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate-5-semialdehyde_dehydrogenase_|seed	gi|666666.100026.784|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|gammaglutamyl_phosphate_reductase|GCA0146449551ASM1464495v1genomicgbk
666666.100010.203 -> ALPHAKETOGLUTARATE_AMINOACIDS|4|Glutamate_5_kinase_3|seed	gi|666666.100010.203|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|glutamate_5kinase|GCA0033517651ASM335176v1genomicgbk
666666.100041.2380 -> PYR_THR_AA|7|Isopropyl_malate_synthase_2|seed	gi|666666.100041.2380|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|2isopropylmalate_synthase|GCA0352672251ASM3526722v1genomicgbk
666666.100023.2086 -> R5P_AMINOACIDS|9|histidinol_phosphatase_1|seed	gi|666666.100023.2086|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|histidinol_phosphatase|GCA0088431651ASM884316v1genomicgbk
666666.100030.530 -> OXALACETATE_AMINOACIDS|12|succinyl_diaminopimelate_desuccinylase_1|seed	gi|666666.100030.530|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|succinyldiaminopimelate_desuccinylase|GCA0230157651ASM2301576v1genomicgbk
666666.100010.434 -> Glycolysis|6|glyceraldehyde3phosphate_dehydrogenase_4|seed	gi|666666.100010.434|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|type_I_glyceraldehyde3phosphate_dehydrogenase|GCA0033517651ASM335176v1genomicgbk
666666.100006.871 -> 3PGA_AMINOACIDS|5|serine_O_acetyltransferase_1|seed	gi|666666.100006.871|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|maltose_acetyltransferase|GCA0019422251ASM194222v1genomicgbk
666666.100044.3169 -> TCA|7|alphaketoglutarate_decarboxylase_1|seed	gi|666666.100044.3169|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|2oxoglutarate_dehydrogenase_E1_component|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100006.2676 -> Glycolysis|8|phosphoglycerate_mutase_2|seed	gi|666666.100006.2676|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|phosphoglycerate_mutase|GCA0019422251ASM194222v1genomicgbk
666666.100027.490 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_1|seed	gi|666666.100027.490|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|3isopropylmalate_dehydrogenase|GCA0194579451ASM1945794v1genomicgbk
666666.100030.1124 -> PPP|7|transaldolase_2|seed	gi|666666.100030.1124|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|transaldolase|GCA0230157651ASM2301576v1genomicgbk
666666.100029.495 -> PPP|6|transketolaseA_1|seed	gi|666666.100029.495|666666.100029|GCA_021535045.1_ASM2153504v1_genomic.gbk|transketolase|GCA0215350451ASM2153504v1genomicgbk
666666.100023.1603 -> PPP|7|transaldolase_2|seed	gi|666666.100023.1603|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|transaldolase|GCA0088431651ASM884316v1genomicgbk
666666.100027.2328 -> TCA|9|succinylCoA_synthetase_subunit_alpha_2|seed	gi|666666.100027.2328|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|succinateCoA_ligase_subunit_alpha|GCA0194579451ASM1945794v1genomicgbk
666666.100006.2846 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|seed	gi|666666.100006.2846|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|anthranilate_phosphoribosyltransferase|GCA0019422251ASM194222v1genomicgbk
666666.100025.1331 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_1|seed	gi|666666.100025.1331|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|histidinol_dehydrogenase|GCA0146364951ASM1463649v1genomicgbk
666666.100008.1708 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_9|seed	gi|666666.100008.1708|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|glutamine_synthetase|GCA0019424351ASM194243v1genomicgbk
666666.100010.21 -> OXALACETATE_AMINOACIDS|3|Aspartate_kinase_1|seed	gi|666666.100010.21|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|aspartate_kinase|GCA0033517651ASM335176v1genomicgbk
666666.100006.593 -> R5P_AMINOACIDS|8|histidinolphosphate_aminotransferase_3|seed	gi|666666.100006.593|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|histidinolphosphate_transaminase|GCA0019422251ASM194222v1genomicgbk
666666.100030.1420 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_9|seed	gi|666666.100030.1420|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|type_I_glutamateammonia_ligase|GCA0230157651ASM2301576v1genomicgbk
666666.100006.2100 -> OXALACETATE_AMINOACIDS|12|succinyl_diaminopimelate_desuccinylase_3|seed	gi|666666.100006.2100|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|hypothetical_protein|GCA0019422251ASM194222v1genomicgbk
666666.100020.3106 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_1|seed	gi|666666.100020.3106|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|serine_hydroxymethyltransferase|GCA0071975751ASM719757v1genomicgbk
666666.100019.1789 -> PPP|6|transketolaseA_1|seed	gi|666666.100019.1789|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|transketolase|GCA0067168851ASM671688v1genomicgbk
666666.100008.845 -> TCA|10|Succinate_dehydrogenase_flavoprotein_1|seed	gi|666666.100008.845|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|succinate_dehydrogenase_flavoprotein_subunit|GCA0019424351ASM194243v1genomicgbk
666666.100007.2376 -> PPP|4|Ribulose_phosphate_3_epimerase_1|seed	gi|666666.100007.2376|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|ribulosephosphate_3epimerase|GCA0019424051ASM194240v1genomicgbk
666666.100030.3827 -> TCA|10|Succinate_dehydrogenase_flavoprotein_4|seed	gi|666666.100030.3827|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|Laspartate_oxidase|GCA0230157651ASM2301576v1genomicgbk
666666.100025.1548 -> E4P_AMINO_ACIDS|4|Shikimate_dehydrogenase_2|seed	gi|666666.100025.1548|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|putative_shikimate5dehydrogenase_AroE|GCA0146364951ASM1463649v1genomicgbk
666666.100005.2554 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_3|seed	gi|666666.100005.2554|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|Ketolacid_reductoisomerase|GCA0016854151ASM168541v1genomicgbk
666666.100020.3363 -> OXALACETATE_AMINOACIDS|16|cystathione_gamma_synthetase_2|seed	gi|666666.100020.3363|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|PLPdependent_transferase|GCA0071975751ASM719757v1genomicgbk
666666.100027.1763 -> PPP|6|transketolaseA_1|seed	gi|666666.100027.1763|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|transketolase|GCA0194579451ASM1945794v1genomicgbk
666666.100030.1162 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_2|seed	gi|666666.100030.1162|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|tryptophan_synthase_subunit_beta|GCA0230157651ASM2301576v1genomicgbk
666666.100007.1220 -> OXALACETATE_AMINOACIDS|2|Asparagine_synthase_3|seed	gi|666666.100007.1220|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|asparagine_synthase_glutaminehydrolyzing|GCA0019424051ASM194240v1genomicgbk
666666.100030.589 -> E4P_AMINO_ACIDS|6|3_phosphoshikimate_1carboxyvinyltransferase_3|seed	gi|666666.100030.589|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|3phosphoshikimate_1carboxyvinyltransferase|GCA0230157651ASM2301576v1genomicgbk
666666.100041.2383 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_1|seed	gi|666666.100041.2383|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|3isopropylmalate_dehydrogenase|GCA0352672251ASM3526722v1genomicgbk
666666.100026.2414 -> Glycolysis|7|phosphoglycerate_kinase_1|seed	gi|666666.100026.2414|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|phosphoglycerate_kinase|GCA0146449551ASM1464495v1genomicgbk
666666.100004.424 -> OXALACETATE_AMINOACIDS|17|cystathione_beta_lyase_1|seed	gi|666666.100004.424|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|Oacetylhomoserine_aminocarboxypropyltransferase|GCA0014837451ASM148374v1genomicgbk
666666.100030.1123 -> PPP|6|transketolaseA_1|seed	gi|666666.100030.1123|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|transketolase|GCA0230157651ASM2301576v1genomicgbk
666666.100023.1807 -> ALPHAKETOGLUTARATE_AMINOACIDS|4|Glutamate_5_kinase_3|seed	gi|666666.100023.1807|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|glutamate_5kinase|GCA0088431651ASM884316v1genomicgbk
666666.100030.1417 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|seed	gi|666666.100030.1417|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|HisAHisFrelated_TIM_barrel_protein|GCA0230157651ASM2301576v1genomicgbk
666666.100042.1523 -> OXALACETATE_AMINOACIDS|3|Aspartate_kinase_1|seed	gi|666666.100042.1523|666666.100042|GCA_035581545.1_ASM3558154v1_genomic.gbk|aspartate_kinase|GCA0355815451ASM3558154v1genomicgbk
666666.100044.2653 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_7|seed	gi|666666.100044.2653|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|Lglutamine_synthetase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100020.3230 -> TCA|10|Succinate_dehydrogenase_flavoprotein_1|seed	gi|666666.100020.3230|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|fumarate_reductasesuccinate_dehydrogenase_flavoprotein_subunit|GCA0071975751ASM719757v1genomicgbk
666666.100006.309 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|seed	gi|666666.100006.309|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|ornithine_carbamoyltransferase|GCA0019422251ASM194222v1genomicgbk
666666.100010.2080 -> OXALACETATE_AMINOACIDS|17|cystathione_beta_lyase_2|seed	gi|666666.100010.2080|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|aminotransferase_class_IIIfold_pyridoxal_phosphatedependent_enzyme|GCA0033517651ASM335176v1genomicgbk
666666.100040.718 -> 3PGA_AMINOACIDS|3|Phosphoserine_Phosphatase_4|seed	gi|666666.100040.718|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|phosphoserine_phosphatase_SerB|GCA0305377451ASM3053774v1genomicgbk
666666.100030.77 -> OXALACETATE_AMINOACIDS|2|Asparagine_synthase_1|seed	gi|666666.100030.77|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|amidophosphoribosyltransferase|GCA0230157651ASM2301576v1genomicgbk
666666.100028.127 -> E4P_AMINO_ACIDS|4|Shikimate_dehydrogenase_2|seed	gi|666666.100028.127|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|shikimate_dehydrogenase|GCA0212723451ASM2127234v1genomicgbk
666666.100028.2589 -> Glycolysis|5|Triosephosphate_isomerase_1|seed	gi|666666.100028.2589|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|triosephosphate_isomerase|GCA0212723451ASM2127234v1genomicgbk
666666.100019.380 -> OXALACETATE_AMINOACIDS|16|cystathione_gamma_synthetase_2|seed	gi|666666.100019.380|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|cystathionine_gammasynthasemethioninegammalyase|GCA0067168851ASM671688v1genomicgbk
666666.100023.1415 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_1|seed	gi|666666.100023.1415|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|imidazole_glycerol_phosphate_synthase_subunit_HisH|GCA0088431651ASM884316v1genomicgbk
666666.100030.3094 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_2|seed	gi|666666.100030.3094|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|4hydroxytetrahydrodipicolinate_synthase|GCA0230157651ASM2301576v1genomicgbk
666666.100026.785 -> ALPHAKETOGLUTARATE_AMINOACIDS|4|Glutamate_5_kinase_3|seed	gi|666666.100026.785|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|glutamate_5kinase|GCA0146449551ASM1464495v1genomicgbk
666666.100040.334 -> OXALACETATE_AMINOACIDS|17|cystathione_beta_lyase_2|seed	gi|666666.100040.334|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|aminotransferase_class_IIIfold_pyridoxal_phosphatedependent_enzyme|GCA0305377451ASM3053774v1genomicgbk
666666.100026.689 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|seed	gi|666666.100026.689|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|15phosphoribosyl55phosphoribosylamino_methylideneamino_imidazole4carboxamide_isomerase|GCA0146449551ASM1464495v1genomicgbk
666666.100032.2299 -> PPP|4|Ribulose_phosphate_3_epimerase_1|seed	gi|666666.100032.2299|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|ribulosephosphate_3epimerase|GCA0239232251ASM2392322v1genomicgbk
666666.100040.1543 -> TCA|12|fumarate_hydratase_3|seed	gi|666666.100040.1543|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|class_II_fumarate_hydratase|GCA0305377451ASM3053774v1genomicgbk
666666.100019.2374 -> TCA|3|Isocitrate_dehydrogenase_4|seed	gi|666666.100019.2374|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|isocitrate_dehydrogenase|GCA0067168851ASM671688v1genomicgbk
666666.100004.468 -> 3PGA_AMINOACIDS|1|Phosphoglycerate_dehydrogenase_4|seed	gi|666666.100004.468|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|Dglycerate_dehydrogenase|GCA0014837451ASM148374v1genomicgbk
666666.100025.681 -> PYR_THR_AA|6|Branchedchain_amino_acid_transaminase_2|seed	gi|666666.100025.681|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|branchedchainaminoacid_aminotransferase|GCA0146364951ASM1463649v1genomicgbk
666666.100008.1388 -> OXALACETATE_AMINOACIDS|9|dihydropicolinate_reductase_3|seed	gi|666666.100008.1388|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|hypothetical_protein|GCA0019424351ASM194243v1genomicgbk
666666.100019.1793 -> PPP|2|6_phosphogluconolactonase_1|seed	gi|666666.100019.1793|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|glucose6phosphate_dehydrogenase_assembly_protein_OpcA|GCA0067168851ASM671688v1genomicgbk
666666.100041.878 -> TCA|10|Succinate_dehydrogenase_flavoprotein_6|seed	gi|666666.100041.878|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|Laspartate_oxidase|GCA0352672251ASM3526722v1genomicgbk
